Huc 8,Huc 8 Name,Huc 12,Huc 12 Name,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed Status,State Status,Habitat Description,Wet Habitat Flag
6030003,Upper Elk River,60300030402,Rock Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6030003,Upper Elk River,60300030406,Tims Ford Resevoir,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
6030003,Upper Elk River,60300030406,Tims Ford Resevoir,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
6030003,Upper Elk River,60300030601,Larkin Springs Branch,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6030003,Upper Elk River,60300030702,Murrell Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6030003,Upper Elk River,60300030703,Elk River-Cofffee Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020101,Duck River Headwaters,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020102,Wolf Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020103,Crumpton Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020104,Normandy Lake,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
6040002,Upper Duck River,60400020104,Normandy Lake,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020203,Garrison Fork,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
6040002,Upper Duck River,60400020502,Big Rock Creek,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
6040002,Upper Duck River,60400020703,Duck River,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
6040002,Upper Duck River,60400020703,Duck River,Invertebrate Animal,Mollusc,Epioblasma ahlstedti,Duck River Dartersnapper,G1,S1,LE,E,Gravel shoals in medium to large rivers; restricted to Duck River upstream of Columbia; Maury and Marshall counties; Central Basin.,-
6040002,Upper Duck River,60400020703,Duck River,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
6040002,Upper Duck River,60400020704,Caney Creek,Invertebrate Animal,Mollusc,Epioblasma ahlstedti,Duck River Dartersnapper,G1,S1,LE,E,Gravel shoals in medium to large rivers; restricted to Duck River upstream of Columbia; Maury and Marshall counties; Central Basin.,-
6040002,Upper Duck River,60400020706,Duck River-Flat Creek,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
6040002,Upper Duck River,60400020706,Duck River-Flat Creek,Invertebrate Animal,Mollusc,Epioblasma ahlstedti,Duck River Dartersnapper,G1,S1,LE,E,Gravel shoals in medium to large rivers; restricted to Duck River upstream of Columbia; Maury and Marshall counties; Central Basin.,-
6040002,Upper Duck River,60400020707,Duck River-Goose Creek,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
6040002,Upper Duck River,60400020707,Duck River-Goose Creek,Invertebrate Animal,Mollusc,Epioblasma ahlstedti,Duck River Dartersnapper,G1,S1,LE,E,Gravel shoals in medium to large rivers; restricted to Duck River upstream of Columbia; Maury and Marshall counties; Central Basin.,-
6040003,Lower Duck River,60400030506,Duck River-Bear Creek,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
6040003,Lower Duck River,60400030506,Duck River-Bear Creek,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
6040003,Lower Duck River,60400030506,Duck River-Bear Creek,Invertebrate Animal,Mollusc,Epioblasma ahlstedti,Duck River Dartersnapper,G1,S1,LE,E,Gravel shoals in medium to large rivers; restricted to Duck River upstream of Columbia; Maury and Marshall counties; Central Basin.,-
6040004,Buffalo River,60400040106,Buffalo River-Rockhouse Creek,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic
8010205,South Fork Forked Deer River,80102050102,Sugar Creek,Vascular Plant,Flowering Plant,Helianthus verticillatus,Whorled Sunflower,G1,S1,LE,E,Edge Of Creeks And Fields,Possible
8010205,South Fork Forked Deer River,80102050105,South Fork Forked Deer River-Clark Creek,Vascular Plant,Flowering Plant,Helianthus verticillatus,Whorled Sunflower,G1,S1,LE,E,Edge Of Creeks And Fields,Possible
8010205,South Fork Forked Deer River,80102050106,South Fork Forked Deer River-Bear Creek,Vascular Plant,Flowering Plant,Helianthus verticillatus,Whorled Sunflower,G1,S1,LE,E,Edge Of Creeks And Fields,Possible
8010207,Upper Hatchie River,80102070402,Muddy Creek,Vascular Plant,Flowering Plant,Helianthus verticillatus,Whorled Sunflower,G1,S1,LE,E,Edge Of Creeks And Fields,Possible
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
5130101,Clear Fork of the Cumberland River,51301010701,Upper Jellico Creek,Vertebrate Animal,Fish,Etheostoma susanae,Cumberland Darter,G1G2,S1,LE,E,Creeks in the upper Cumberland River watershed of the Cumberland Mountains; extremely rare.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Medionidus parvulus,Coosa Moccasinshell,G1Q,S1,LE,E,"Highly oxygenated streams & small rivers with moderate to strong flow, in sand and gravel; Conasauga River, Polk County.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Medionidus parvulus,Coosa Moccasinshell,G1Q,S1,LE,E,"Highly oxygenated streams & small rivers with moderate to strong flow, in sand and gravel; Conasauga River, Polk County.",Aquatic
5130101,Clear Fork of the Cumberland River,51301010605,Elk Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130104,South Fork Cumberland River,51301040401,Laurel Fork,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130105,Obey River,51301050105,Big Laurel Creek-East Fork Obey River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130105,Obey River,51301050109,Big Indian Creek-East Fork Obey River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130105,Obey River,51301050401,Delk Creek-Wolf River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130105,Obey River,51301050402,Rotten Fork Wolf River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130107,Collins River,51301070306,Collins River Middle,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130108,Caney Fork River,51301080601,Caney Fork River-Rocky River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130108,Caney Fork River,51301080804,Smith Fork Creek Middle,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130108,Caney Fork River,51301080906,Hickman Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130201,Old Hickory Lake,51302010201,Round Lick Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130201,Old Hickory Lake,51302010202,Dry Fork Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130201,Old Hickory Lake,51302010203,Jennings Fork,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130201,Old Hickory Lake,51302010305,Spring Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130203,Stones River,51302030107,East Fork Stones River-Wades Branch,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130203,Stones River,51302030204,Overall Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130203,Stones River,51302030301,Stewart Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130203,Stones River,51302030302,Fall Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130203,Stones River,51302030302,Fall Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130203,Stones River,51302030307,Stones River Middle,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130203,Stones River,51302030309,Stones River Lower,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130204,Harpeth River,51302040101,Harpeth River-Headwaters,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130204,Harpeth River,51302040102,Nelson Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130204,Harpeth River,51302040103,Harpeth River-McCrory Creek,Vascular Plant,Flowering Plant,Boechera perstellata,Braun's Rockcress,G2,S1,LE,E,Limestone Bluffs,Upland
5130205,Lake Barkley,51302050304,Dawson Creek-Cumberland River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130205,Lake Barkley,51302050307,Blooming Grove Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
5130205,Lake Barkley,51302050408,Dry Creek-Cumberland River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010102,South Fork Holston River,60101020202,Elliot Branch-Laurel Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010103,Watauga River,60101030103,Doe Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010103,Watauga River,60101030402,Doe River Upper,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010103,Watauga River,60101030402,Doe River Upper,Invertebrate Animal,Arachnid,Microhexura montivaga,Spruce-fir Moss Spider,G2,S1,LE,"Rare, Not State Listed",Moss mats in high-elevation spruce-fir forests; Southern Appalachians.,Upland
6010103,Watauga River,60101030404,Laurel Fork,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010104,Holston River,60101040302,Holston River-Buck Hollow,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010107,Lower French Broad River,60101070201,Le Conte Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010107,Lower French Broad River,60101070201,Le Conte Creek,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010107,Lower French Broad River,60101070203,Roaring Fork,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010107,Lower French Broad River,60101070206,West Prong Little Pigeon River Upper,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010107,Lower French Broad River,60101070206,West Prong Little Pigeon River Upper,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010107,Lower French Broad River,60101070206,West Prong Little Pigeon River Upper,Invertebrate Animal,Arachnid,Microhexura montivaga,Spruce-fir Moss Spider,G2,S1,LE,"Rare, Not State Listed",Moss mats in high-elevation spruce-fir forests; Southern Appalachians.,Upland
6010107,Lower French Broad River,60101070206,West Prong Little Pigeon River Upper,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010107,Lower French Broad River,60101070301,Porters Creek,Invertebrate Animal,Arachnid,Microhexura montivaga,Spruce-fir Moss Spider,G2,S1,LE,"Rare, Not State Listed",Moss mats in high-elevation spruce-fir forests; Southern Appalachians.,Upland
6010107,Lower French Broad River,60101070305,Little Pigeon River Middle,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010107,Lower French Broad River,60101070307,Middle Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010108,Nolichucky,60101080602,Little Rock Creek,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010108,Nolichucky,60101080603,Big Rock Creek,Invertebrate Animal,Arachnid,Microhexura montivaga,Spruce-fir Moss Spider,G2,S1,LE,"Rare, Not State Listed",Moss mats in high-elevation spruce-fir forests; Southern Appalachians.,Upland
6010108,Nolichucky,60101080707,Pigeon Creek-Furness Branch,Invertebrate Animal,Mollusc,Villosa fabalis,Rayed Bean,G2,S1,LE,E,"Riffles of medium-small rivers & creeks, in gravel & sand substrates associated with Justicia americana; Tennessee River watershed.",Aquatic
6010201,Ft. Loudoun/Watts Bar,60102010101,Little River-Crooked Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010201,Ft. Loudoun/Watts Bar,60102010102,Little River-Goshen Prong,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010201,Ft. Loudoun/Watts Bar,60102010104,Little River-Hesse Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010201,Ft. Loudoun/Watts Bar,60102010106,Little River Middle Prong,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010203,-,60102030404,Forney Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010204,Little Tennessee River,60102040201,Abrams Creek Upper,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010204,Little Tennessee River,60102040201,Abrams Creek Upper,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040201,Abrams Creek Upper,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010204,Little Tennessee River,60102040202,Abrams Creek Lower,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040301,North River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040303,Tellico River Headwaters,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040306,Ballplay Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040307,Tellico River Middle,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010204,Little Tennessee River,60102040401,Lake Cheoah-Little Tennessee River,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010204,Little Tennessee River,60102040401,Lake Cheoah-Little Tennessee River,Vascular Plant,Flowering Plant,Geum radiatum,Spreading Avens,G2,S1,LE,E,High Elevation Outcrops And Balds,Possible
6010204,Little Tennessee River,60102040401,Lake Cheoah-Little Tennessee River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040403,Chilhowee Lake,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040406,Tellico Lake-Little Toqua Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010204,Little Tennessee River,60102040501,Baker Creek,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",-,-
6010205,Upper Clinch River,60102050804,Powers Branch-Clinch River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010206,Powell River,60102060404,Gap Creek-Powell River,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010206,Powell River,60102060406,Powell River-Norris Lake Middle,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010206,Powell River,60102060408,Powell River-Norris Lake Lower,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6010207,Lower Clinch River,60102070401,Clinch River-Cane Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6020001,Lower Tennessee River,60200011204,Running Water Creek-Nickajack Lake,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6020004,Sequatchie River,60200040101,Grassy Cove,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6030002,Wheeler Lake,60300020101,Hurricane Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6030003,Upper Elk River,60300030101,Elk River-Headwaters,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6030003,Upper Elk River,60300030602,Beans Creek Lower,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6030003,Upper Elk River,60300030706,Elk River-Lees Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6030003,Upper Elk River,60300030706,Elk River-Lees Creek,Invertebrate Animal,Mollusc,Villosa fabalis,Rayed Bean,G2,S1,LE,E,"Riffles of medium-small rivers & creeks, in gravel & sand substrates associated with Justicia americana; Tennessee River watershed.",Aquatic
6040001,TN Westen Valley-Beech River,60400010501,Sevenmile Creek-Chambers Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040001,TN Westen Valley-Beech River,60400010502,Waldrop Creek-Chambers Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040002,Upper Duck River,60400020302,Flat Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040002,Upper Duck River,60400020703,Duck River,Invertebrate Animal,Mollusc,Villosa fabalis,Rayed Bean,G2,S1,LE,E,"Riffles of medium-small rivers & creeks, in gravel & sand substrates associated with Justicia americana; Tennessee River watershed.",Aquatic
6040003,Lower Duck River,60400030101,Big Swan Creek Upper,Vascular Plant,Flowering Plant,Xyris tennesseensis,Tennessee Yellow-eyed Grass,G2,S1,LE,E,Calcareous Seeps,Possible
6040003,Lower Duck River,60400030102,Little Swan Creek Upper,Vascular Plant,Flowering Plant,Xyris tennesseensis,Tennessee Yellow-eyed Grass,G2,S1,LE,E,Calcareous Seeps,Possible
6040003,Lower Duck River,60400030302,Sugar Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040003,Lower Duck River,60400030904,Duck River-Wolf Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040004,Buffalo River,60400040107,Fortyeight Creek,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
6040004,Buffalo River,60400040201,Cane Creek Upper,Vascular Plant,Flowering Plant,Xyris tennesseensis,Tennessee Yellow-eyed Grass,G2,S1,LE,E,Calcareous Seeps,Possible
6040004,Buffalo River,60400040202,Cane Creek Lower,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland
