Huc 8,Huc 8 Name,Huc 12,Huc 12 Name,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed Status,State Status,Habitat Description,Wet Habitat Flag
3150101,Conasauga River,31501010101,Headwaters Conasuaga River,Invertebrate Animal,Mollusc,Ptychobranchus foremanianus,Rayed Kidneyshell (= Triangular Kidneyshell),G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Ptychobranchus foremanianus,Rayed Kidneyshell (= Triangular Kidneyshell),G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema hanleyianum,Georgia Pigtoe,G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Ptychobranchus foremanianus,Rayed Kidneyshell (= Triangular Kidneyshell),G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010106,Sugar Creek,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010302,Mills Creek,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010303,Coahulla Creek,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
5130101,Clear Fork of the Cumberland River,51301010605,Elk Creek,Invertebrate Animal,Insect,Pseudanophthalmus scutilus,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Mountains.,Upland
5130104,South Fork Cumberland River,51301040103,White Oak Creek,Vertebrate Animal,Fish,Chrosomus sp. 1,Clinch Dace,G1,S1,SC,D,Extremely restricted range in few headwater tributaries of Big South Fork Cumberland River and Emory River; Cumberland Plateau; Morgan County. ,-
5130104,South Fork Cumberland River,51301040204,Clear Fork Middle,Vascular Plant,Flowering Plant,Stenanthium diffusum,Cumberland featherbells,G1,S1,--,E,Rockhouses,Possible
5130104,South Fork Cumberland River,51301040401,Laurel Fork,Vascular Plant,Flowering Plant,Stenanthium diffusum,Cumberland featherbells,G1,S1,--,E,Rockhouses,Possible
5130104,South Fork Cumberland River,51301040502,Station Camp Creek,Vascular Plant,Flowering Plant,Stenanthium diffusum,Cumberland featherbells,G1,S1,--,E,Rockhouses,Possible
5130104,South Fork Cumberland River,51301040503,Bandy Creek-Big South Fork Cumberland River,Vertebrate Animal,Fish,Etheostoma lemniscatum,Tuxedo Darter,G1,S1,LE,E,"Gently flowing, silt-free pools or runs immediately upst of riffles with cobble, boulders, & slabrock; Big South Fork Cumberland River.",Aquatic
5130104,South Fork Cumberland River,51301040503,Bandy Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
5130104,South Fork Cumberland River,51301040504,No Business Creek-Big South Fork Cumberland River,Vertebrate Animal,Fish,Etheostoma lemniscatum,Tuxedo Darter,G1,S1,LE,E,"Gently flowing, silt-free pools or runs immediately upst of riffles with cobble, boulders, & slabrock; Big South Fork Cumberland River.",Aquatic
5130104,South Fork Cumberland River,51301040504,No Business Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
5130104,South Fork Cumberland River,51301040504,No Business Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130104,South Fork Cumberland River,51301040504,No Business Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Vertebrate Animal,Fish,Etheostoma lemniscatum,Tuxedo Darter,G1,S1,LE,E,"Gently flowing, silt-free pools or runs immediately upst of riffles with cobble, boulders, & slabrock; Big South Fork Cumberland River.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
5130104,South Fork Cumberland River,51301040505,Williams Creek-Big South Fork Cumberland River,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic
5130104,South Fork Cumberland River,51301040508,Rock Creek,Vascular Plant,Flowering Plant,Stenanthium diffusum,Cumberland featherbells,G1,S1,--,E,Rockhouses,Possible
5130105,Obey River,51301050105,Big Laurel Creek-East Fork Obey River,Invertebrate Animal,Insect,Litocampa sp. 8,Mountain Eye Cave Dipluran,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands.",Upland
5130105,Obey River,51301050106,Buffalo Cove Creek,Invertebrate Animal,Arachnid,Appaleptoneta sp. 1,A Leptonetid Spider From Ghost River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; reported from the northern Cumberlands.,Upland
5130105,Obey River,51301050106,Buffalo Cove Creek,Invertebrate Animal,Other Type,Pseudotremia roebuckorum,Roebuck's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; collected from riparian mud banks in caves of the N Cumberland Escarpment; Fentress County.,Upland
5130105,Obey River,51301050106,Buffalo Cove Creek,Invertebrate Animal,Insect,Litocampa sp. 6,Buffalo Cove Cave Dipluran,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands; possibly endemic to Buffalo Cove, Fentress County.",Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Insect,Litocampa sp. 7,Mill Hollow Cave Dipluran,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, northern Cumberlands.",Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Other Type,Pseudotremia manni,Mann's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; collected from riparian mud banks in caves of the northern Eastern Highland Rim; Overton County.,Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Insect,Pseudanophthalmus sp. 29,Falling Springs Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Overton County.,Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Arachnid,Kleptochthonius pluto,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130105,Obey River,51301050201,Upper West Fork Obey River,Invertebrate Animal,Crustacean,Stygobromus sp. 24,"Cave Amphipod (Overton Co., TN)",G1,S1,--,"Rare, Not State Listed",Aquatic cave obligate; wet caves in the escarpment of the Cumberland Plateau; Overton County.,Aquatic
5130105,Obey River,51301050302,Big Eagle Creek,Invertebrate Animal,Arachnid,Kleptochthonius pluto,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130105,Obey River,51301050303,Ashburn Creek-Obey River,Invertebrate Animal,Other Type,Pseudotremia wallaceae,Wallace's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; collected from riparian mud banks in caves of the northern Eastern Highland Rim; Pickett County.,Upland
5130105,Obey River,51301050303,Ashburn Creek-Obey River,Invertebrate Animal,Arachnid,Kleptochthonius rex,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130105,Obey River,51301050401,Delk Creek-Wolf River,Vascular Plant,Flowering Plant,Stenanthium diffusum,Cumberland featherbells,G1,S1,--,E,Rockhouses,Possible
5130105,Obey River,51301050402,Rotten Fork Wolf River,Invertebrate Animal,Insect,Anillinus sp. 5,Flag Trail Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; northern Cumberlands.,Upland
5130105,Obey River,51301050402,Rotten Fork Wolf River,Invertebrate Animal,Insect,Pseudanophthalmus sp. 30,Ace in the Hole Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Fentress County.,Upland
5130105,Obey River,51301050402,Rotten Fork Wolf River,Invertebrate Animal,Other Type,Pseudotremia garlandae,Garland's Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; riparian mud banks in caves of the N Cumberland Plateau; Fentress County.,Upland
5130105,Obey River,51301050406,Sulphur Creek-Wolf River,Invertebrate Animal,Arachnid,Tyrannochthonius steevesi,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; northernmost Eastern Highland Rim; known from one cave in Pickett County.,Upland
5130105,Obey River,51301050502,Mitchell Creek,Invertebrate Animal,Arachnid,Kleptochthonius pluto,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Insect,Pseudanophthalmus fowlerae,Fowler's Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; eastern Highland Rim.,Upland
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Insect,Pseudanophthalmus inquisitor,Inquirer Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim escarpment.,Upland
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Mollusc,Pleurobema plenum,Rough Pigtoe,G1,S1,"LE, XN",E,"Medium to large rivers in sand, gravel, and cobble substrates of shoals; Tennessee & Cumberland river systems.",Aquatic
5130105,Obey River,51301050504,Neely Creek-Obey River,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
5130106,Cordell Hull,51301060101,Mill Creek,Invertebrate Animal,Arachnid,Kleptochthonius pluto,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130106,Cordell Hull,51301060205,Blackburn Fork,Invertebrate Animal,Insect,Batrisodes pannosus,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130106,Cordell Hull,51301060304,Cumberland River-Doe Creek,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
5130106,Cordell Hull,51301060305,Flynn Lick Creek,Invertebrate Animal,Other Type,Pseudotremia lethe,A Cave Obligate Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of northern Central Basin abutting Eastern Highland Rim; Jackson County.,Upland
5130106,Cordell Hull,51301060306,Martin Creek,Invertebrate Animal,Arachnid,Kleptochthonius stygius,A Cave Obligate Pseudoscorpion,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim.,Upland
5130106,Cordell Hull,51301060306,Martin Creek,Invertebrate Animal,Other Type,Pseudotremia lethe,A Cave Obligate Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of northern Central Basin abutting Eastern Highland Rim; Jackson County.,Upland
5130107,Collins River,51301070101,Little Hickory Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070102,West Fork Hickory Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070103,Hickory Creek,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130107,Collins River,51301070103,Hickory Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070201,Bullpen Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070202,Duke Creek,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130107,Collins River,51301070202,Duke Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070203,Barren Fork River,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130107,Collins River,51301070203,Barren Fork River,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070204,Barren Fork River Outlet,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070304,Scott Creek,Invertebrate Animal,Insect,Pseudanophthalmus templetoni,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Collins River basin.,Upland
5130107,Collins River,51301070305,Spring Creek,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130107,Collins River,51301070306,Collins River Middle,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
5130107,Collins River,51301070306,Collins River Middle,Invertebrate Animal,Insect,Pseudanophthalmus templetoni,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Collins River basin.,Upland
5130107,Collins River,51301070306,Collins River Middle,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130107,Collins River,51301070307,Collins River Lower,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
5130107,Collins River,51301070307,Collins River Lower,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130107,Collins River,51301070307,Collins River Lower,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130107,Collins River,51301070307,Collins River Lower,Invertebrate Animal,Insect,Pseudanophthalmus templetoni,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Collins River basin.,Upland
5130107,Collins River,51301070401,Charles Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070402,Mountain Creek,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070403,Collins River Outlet,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
5130107,Collins River,51301070403,Collins River Outlet,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130108,Caney Fork River,51301080204,Dry Fork,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Arrhopalites sp. 4,A Cave Springtail (species 1),G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Arachnid,Appaleptoneta sp. 1,A Leptonetid Spider From Ghost River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; reported from the northern Cumberlands.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Onychiurus sp. 2,A Cave Obligate Springtail From TN,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate, middle Cumberlands; reported from a single cave in Van Buren County.",Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Neanura sp. 1,A Cave Obligate Springtail From TN,G1,S1,--,"Rare, Not State Listed","Terrestrial cave obligate; Rumbling Falls area, Van Buren Co; known from a single cave.",Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Other Type,Chaetaspis sp. 1,A Cave Millipede From Thunder Run Cave (TN),G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; wet caves of central Cumberland Plateau; Van Buren County; known from a single cave at present.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Pseudosinella sp. 5,A Cave Springtail From Swamp River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Other Type,Chaetaspis mollis,A Cave Millipede,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; central Cumberland Plateau; Van Buren County.,Upland
5130108,Caney Fork River,51301080205,Cane Creek Lower,Invertebrate Animal,Insect,Pseudanophthalmus vanburenensis,A Cave Obligate Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Arachnid,Appaleptoneta sp. 1,A Leptonetid Spider From Ghost River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; reported from the northern Cumberlands.,Upland
5130108,Caney Fork River,51301080303,Caney Fork River-Clifty Creek,Invertebrate Animal,Insect,Pseudosinella sp. 5,A Cave Springtail From Swamp River Cave,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands.,Upland
5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Aloconota diversiseta,A Rove Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Cumberland Plateau.,Upland
5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Pseudanophthalmus sp. 27,Rumbling Falls Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; middle Cumberlands; Van Buren & White counties.,Upland
5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
5130108,Caney Fork River,51301080305,Caney Fork River-Suggs Branch,Invertebrate Animal,Insect,Triacanthella copelandi,Copeland's Springtail,G1,S1,--,"Rare, Not State Listed",Terrestrial cave associate; middle Cumberlands; also reported from Great Smoky Mtns.,Upland
5130108,Caney Fork River,51301080402,Calfkiller River Upper,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130108,Caney Fork River,51301080403,Calfkiller River Middle,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
5130108,Caney Fork River,51301080404,Calfkiller River Middle,Invertebrate Animal,Mollusc,Pleuronaia gibberum,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
